id,title,original_title,language,overview,genres,keywords,cast,director,release_date,runtime,popularity,vote_average,vote_count,budget,revenue,production_companies,production_countries,spoken_languages,poster_path,tagline,adult
14070,Ghajini,गजनी,hi,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.","['Action', 'Romance', 'Thriller']","['tattoo', 'businessman', 'love at first sight', 'gangster', 'diary', 'villain', 'revenge', 'brutality', 'police officer', 'polaroid', 'medical student']","['Aamir Khan', 'Asin Thottumkal', 'Jiah Khan', 'Pradeep Ram Singh Rawat', 'Riyaz Khan', 'Khalid Siddiqui', 'Tinnu Anand', 'Sunil Grover', 'Vibha Chibber', 'Sai Tamhankar']",A. R. Murugadoss,2008-12-25,186,3.0738,6.991,442,9100000,76000000,['Geetha Arts'],['India'],['Hindi'],/kaj131xxVxJRCthraiaxRrCt7X.jpg,Remember Dec 25,False
33142,Vivah,विवाह,hi,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.","['Romance', 'Drama']",[],"['Shahid Kapoor', 'Amrita Rao', 'Anupam Kher', 'Seema Biswas', 'Alok Nath', 'Manoj Joshi', 'Samir Soni', 'Mohnish Behl', 'Jatin Sial', 'Dinesh Lamba']",Sooraj Barjatya,2006-11-10,175,2.0188,6.645,93,0,4000000,['Rajshri Productions'],['India'],['Hindi'],/e5zFYX3hW1TNeFCzRw7ET2DxRPm.jpg,Marriage isn't a game...,False
12259,Sholay,शोले,hi,"After his family is slain by the notorious bandit Gabbar Singh, former Inspector Thakur Baldev Singh enlists low-level outlaws Jai and Veeru to capture Gabbar and seek revenge.",['Action'],"['police', 'fight', 'village', 'musical', 'bandit', 'death of best friend', 'cult cinema', 'revenge tragedy', 'widowed', 'best friend forever']","['Dharmendra', 'Amitabh Bachchan', 'Sanjeev Kumar', 'Amjad Khan', 'Hema Malini', 'Jaya Bachchan', 'Leela Mishra', 'Mac Mohan', 'Viju Khote', 'A.K. Hangal']",Ramesh Sippy,1975-08-15,198,2.5334,7.011,309,408000,4800000,"['Sippy Films', 'NH Studioz']",['India'],['Hindi'],/ya9bwgqA4eNl5bQ9QqS0jcmRoBS.jpg,The greatest cast ever assembled! The greatest story ever told!,False
1146210,Housefull 5,हाउसफ़ूल 5,hi,"A father writes his will — his son ""Jolly"" is going to get it all. But who is Jolly? The comedy unfolds as different people pose as the ""real"" Jolly on a cruise celebrating the father's birthday — where a murder takes place.","['Comedy', 'Mystery', 'Thriller']","['sequel', 'cruise ship', 'murder mystery', 'comedy of errors', 'party', 'joyful']","['Akshay Kumar', 'Abhishek Bachchan', 'Riteish Deshmukh', 'Jacqueline Fernandez', 'Sonam Bajwa', 'Nargis Fakhri', 'Nana Patekar', 'Sanjay Dutt', 'Jackie Shroff', 'Fardeen Khan']",Tarun Mansukhani,2025-06-05,163,2.0831,5.369,42,28000000,30000000,"['Nadiadwala Grandson Entertainment', 'Pen Studios', 'Apple & Burberry Pictures']","['India', 'United Kingdom']","['Punjabi', 'Urdu', 'Hindi', 'English']",/iGvGkVOfsooO0ZBrhN5i6zXYUCy.jpg,A Killer Comedy,False
41517,Ra.One,Ra.One,hi,"When the titular antagonist of an action game takes on physical form, it's up to the game's less powerful protagonist to save the world.","['Adventure', 'Action', 'Science Fiction']","['video game', 'superhero', 'villain', 'science fiction', 'action', 'adventure']","['Shah Rukh Khan', 'Arjun Rampal', 'Kareena Kapoor Khan', 'Armaan Verma', 'Tom Wu', 'Shahana Goswami', 'Dalip Tahil', 'Satish Shah', 'Suresh Menon', 'Atul Sharma']",Anubhav Sinha,2011-10-24,156,2.4648,5.7,369,24000000,35911689,"['Red Chillies Entertainment', 'Eros International', 'Prime Focus']",['India'],"['Hindi', 'English']",/qwC3rbgCI0frJpRxVm74Ak3ktpU.jpg,"Yes, angels do exist.",False
19666,Lagaan: Once Upon a Time in India,लगान,hi,"The year is 1893 and India is under British occupation. In a small village, the tyrannical Captain Russell has imposed an unprecedented land tax on its citizens. Outraged, Bhuvan, a rebellious farmer, rallies the villagers to publicly oppose the tax. Russell offers a novel way to settle the dispute: he challenges Bhuvan and his men to a game of cricket, a sport completely foreign to India. If Bhuvan and his men can defeat Russell's team, the tax will be repealed.","['Adventure', 'Drama', 'History']","['countryside', 'sports', 'patriotism', 'village', 'musical', 'challenge', 'cricket', 'taxes', 'based on true story', 'period drama', 'colonialism', 'british colonial', 'arrogance', 'untouchable', 'caste system', 'drought', '19th century', 'british raj', 'gujarati', 'teamwork', '1890s']","['Aamir Khan', 'Gracy Singh', 'Rachel Shelley', 'Paul Blackthorne', 'Suhasini Mulay', 'Kulbhushan Kharbanda', 'Raghubir Yadav', 'Rajesh Vivek', 'Raj Zutshi', 'Pradeep Ram Singh Rawat']",Ashutosh Gowariker,2001-06-15,233,3.1971,7.257,632,5200000,8100000,"['Aamir Khan Productions', 'Jhamu Sughand Productions', 'Ashutosh Gowariker Productions']",['India'],"['Hindi', 'English']",/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg,Once upon a time in India,False
25516,Koi... Mil Gaya,कोई मिल गया,hi,A developmentally disabled boy's life changes after he encounters an extraterrestrial being.,"['Science Fiction', 'Action', 'Adventure']","['friendship', 'romance', 'alien', 'science fiction', 'unofficial remake']","['Hrithik Roshan', 'Preity Zinta', 'Rekha', 'Indravardhan Purohit', 'Anuj Pandit Sharma', 'Hansika Motwani', 'Mohit Makkad', 'Jay Choksi', 'Omkar Purohit', 'Pranita Bishnoi']",Rakesh Roshan,2003-08-08,165,2.3533,7.002,253,3750000,10000000,"['Film Kraft', 'Yash Raj Films']",['India'],"['Hindi', 'English']",/2iJVauDYcYxRRGciTmAOSjiATf9.jpg,You are not alone,False
1196943,Chhaava,छावा,hi,"Shivaji's death sparks the Maratha-Mughal conflict. His son Sambhaji leads resistance against Aurangzeb's forces. Amid battles and intrigue, both sides face challenges in a struggle for power.","['History', 'Action', 'Drama']","['biography', 'historical drama', '17th century', 'historical epic']","['Vicky Kaushal', 'Rashmika Mandanna', 'Akshaye Khanna', 'Ashutosh Rana', 'Divya Dutta', 'Pradeep Ram Singh Rawat', 'Vineet Kumar Singh', 'Neil Bhoopalam', 'Santosh Juvekar', 'Rajiv Kachroo']",Laxman Utekar,2025-02-14,161,2.5231,6.9,50,15800000,94988235,['Maddock Films'],['India'],['Hindi'],/ubRsrzb6NRW8YhVTJ6jG1kpNvCi.jpg,"One warrior, one aim and one epic saga.",False
14134,Main Hoon Na,मैं हूँ ना,hi,"An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.",['Drama'],"['college', 'undercover operation', 'army major', 'masala', 'india pakistan border', 'lost brother']","['Shah Rukh Khan', 'Sushmita Sen', 'Suniel Shetty', 'Zayed Khan', 'Amrita Rao', 'Boman Irani', 'Satish Shah', 'Kirron Kher', 'Bindu Desai', 'Rakhi Sawant']",Farah Khan,2004-04-30,179,2.3674,6.61,420,0,5920000,"['Red Chillies Entertainment', 'Venus Films']",['India'],"['English', 'Hindi']",/iiZ8BgmAsxKUEyO6ux8z6GHiE6j.jpg,I am here.,False
592508,Sooryavanshi,सूर्यवंशी,hi,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.","['Action', 'Crime', 'Thriller']","['police', 'sequel', 'police officer', 'cop universe']","['Akshay Kumar', 'Katrina Kaif', 'Javed Jaffrey', 'Kumud Mishra', 'Abhimanyu Singh', 'Nikitin Dheer', 'Jackie Shroff', 'Ajay Devgn', 'Ranveer Singh', 'Gulshan Grover']",Rohit Shetty,2021-11-05,145,2.3386,5.773,174,13000000,35000000,"['Reliance Entertainment', 'Dharma Productions', 'Rohit Shetty Productionz']",['India'],['Hindi'],/zgEc1Tn4iKvttPUzkMOUB4BNoXK.jpg,Police is coming.,False
496331,Brahmāstra Part One: Shiva,ब्रह्मास्त्र पहला भाग: शिवा,hi,"The story of Shiva – a young man on the brink of an epic love, with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.","['Action', 'Adventure', 'Fantasy']","['superhero', 'mythology', 'astraverse']","['Ranbir Kapoor', 'Alia Bhatt', 'Mouni Roy', 'Amitabh Bachchan', 'Nagarjuna Akkineni', 'Shah Rukh Khan', 'Dimple Kapadia', 'Saurav Gurjar', 'Rouhallah Gazi', 'Gurfateh Pirzada']",Ayan Mukerji,2022-09-08,168,3.1528,6.322,194,22000000,0,"['Dharma Productions', 'Prime Focus', 'Starlight Pictures', 'Star Studios']",['India'],['Hindi'],/x61qdvHIsr9U53FwoLVDQqAGur0.jpg,The God of all elements.,False
353429,Jaanwar,Jaanwar,hi,"Sultan (Shakti Kapoor) adopted an orphan and named him Badshah (Akshay Kumar). Badshah grows up to be a criminal and his life was made difficult by Inspector Pradhan (Ashish Vidyarthi). Badshah's sidekick is Abdul (Ashutosh Rana). The only hope in Badshah's life is Sapna (Karisma Kapoor), whom he incidentally met. But circumstances lead Badshah to commit murder in public. During this experience, a child clangs to him and he took the child to Sapna. Before he could explain anything, Pradhan gets there and Badshah had to escape. He changed his name to Babu Lohar and becomes a blacksmith and loving father, to give the child a good future. However, after 7 years, he sees Abdul and Sultan again. Pradhan is still after him. When the child's parents find out about him, they ask Babu to return their child. Will he let the child go? Will the child go with his parents?",['Action'],"['blacksmith', 'hunger', 'criminal mastermind']","['Akshay Kumar', 'Shilpa Shetty Kundra', 'Karisma Kapoor', 'Aditya Kapadia', 'Ashish Vidhyarthi', 'Mohnish Behl', 'Ashutosh Rana', 'Johny Lever', 'Kader Khan', 'Dolly Bindra']",Suneel Darshan,1999-12-24,120,1.9823,6.222,18,0,0,[],['India'],['Hindi'],/hAdnoPTsd1uWXKtKNzHzhijg6j.jpg,PowerTo Kill. Power To Heal,False
39839,Baghban,बागबान,hi,"After dedicating their whole life in upbringing their children, elderly couple Raj Malhotra and Pooja gets homeless. Instead of caring, their children treat them as a burden.",['Drama'],"['big family', 'family relationships', 'family']","['Amitabh Bachchan', 'Hema Malini', 'Salman Khan', 'Mahima Chaudhry', 'Aman Verma', 'Paresh Rawal', 'Lillete Dubey', 'Sharat Saxena', 'Rimi Sen', 'Sanjeeda Sheikh']",Ravi Chopra,2003-10-03,183,2.5812,6.868,117,0,4800000,['B.R. Films'],['India'],['Hindi'],/p6NPup58fPjIEAU9tKU4XpQhtTA.jpg,Can you depend on your family?,False
93519,Karan Arjun,कारन अर्जुन,hi,Karan and Arjun reincarnate in the different parts of the country. But the faith of their previous mother brings them together in order to avenge their death.,"['Action', 'Thriller']","['reincarnation', 'revenge']","['Shah Rukh Khan', 'Salman Khan', 'Rakhee Gulzar', 'Kajol', 'Mamta Kulkarni', 'Amrish Puri', 'Ranjeet Bedi', 'Aasif Sheikh', 'Jack Gaud', 'Arjun']",Rakesh Roshan,1995-01-13,175,2.4385,6.7,114,1850000,16540000,['Film Kraft'],['India'],['Hindi'],/uYhjsC9gCKhxiG2enkCJgdLOXjB.jpg,...and they returned to take revenge!,False
1262547,Subedaar,सूबेदार,hi,"Haunted by loss and drifting away from his daughter, a retired Subedaar Arjun Maurya’s newly found civilian life is jolted by one reckless act. As old wounds reopen, he must summon the warrior within to face a new kind of war - one that hits too close to his heart.","['Action', 'Crime', 'Drama']",[],"['Anil Kapoor', 'Radhikka Madan', 'Aditya Rawal', 'Saurabh Shukla', 'Mona Singh', 'Faisal Malik', 'Khushboo', 'Nana Patekar', 'Snehalata Tagde', 'Manav Kaul']",Suresh Triveni,2026-03-05,142,2.3323,6.1,4,0,0,"['Abundantia Entertainment', 'Opening Image', 'Anil Kapoor Film & Communication Network', 'Amazon MGM Studios']",['India'],['Hindi'],/gKn63ZWEVK66OaC1svlI7g6r9ah.jpg,Cross me and you’ll regret it,False
664332,Gangubai Kathiawadi,गंगूबाई काठियावाड़ी,hi,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.","['Crime', 'Drama', 'History']","['based on novel or book', 'biography']","['Alia Bhatt', 'Ajay Devgn', 'Shantanu Maheshwari', 'Indira Tiwari', 'Seema Pahwa', 'Vijay Raaz', 'Jim Sarbh', 'Chhaya Kadam', 'Anmol Kajani', 'Rahul Vohra']",Sanjay Leela Bhansali,2022-02-24,157,1.9894,7.5,185,12000000,25300000,"['Bhansali Productions', 'Pen Studios']",['India'],['Hindi'],/wHPEKlzg7CaJFCjWlMdZKpCRIDl.jpg,Mafia Queen.,False
1147546,The Diplomat,राजनयिक,hi,"The Deputy High Commissioner, J.P. Singh, faces an unusual crisis when a mysterious woman rushes inside the Indian High Commission in Islamabad, claiming forced marriage in Pakistan and seeking a return to India.","['Thriller', 'Drama']","['based on true story', 'pakistan', 'sexual violence', 'sex trafficking', 'forced marriage']","['John Abraham', 'Sadia Khateeb', 'Kumud Mishra', 'Sharib Hashmi', 'Ashwath Bhatt', 'Ram Gopal Bajaj', 'Vidhatri Bandi', 'Jagjeet Sandhu', 'Jeet Raidutt', 'Bhawani Muzamil']",Shivam Nair,2025-03-07,132,2.1564,6.5,39,2352000,6230000,"['T-Series', 'Wakaoo Films', 'Fortune Pictures LLP', 'Seeta Films', 'JA Entertainment']",['India'],"['Hindi', 'English', 'Urdu']",/uwl9Y4px8TTIQK4N19k6gnW1RnX.jpg,A true hero needs no weapon.,False
15917,Devdas,देवदास,hi,"In 1900s India, Calcuttan zamindar Devdas Mukherjee — unable to marry his lover — takes up alcohol and the company of a courtesan to alleviate the pain.","['Drama', 'Romance']","['based on novel or book', 'courtesan', 'melancholy', 'remake', 'calcutta', 'family disapproval', 'childhood sweetheart', '1900s', 'kolkata, india', 'sentimental']","['Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Madhuri Dixit', 'Jackie Shroff', 'Smita Jaykar', 'Manoj Joshi', 'Ananya Khare', 'Milind Gunaji', 'Dina Pathak', 'Kirron Kher']",Sanjay Leela Bhansali,2002-07-11,185,1.822,7.48,375,6663555,13311117,"['V.I.P. Films', 'Mega Bollywood Private Limited']",['India'],"['Hindi', 'English']",/dUBFi7bnLRfm4WaTh4ZoF2tbBJj.jpg,A grand saga of timeless love.,False
35907,Kaante,कांटे,hi,"Six men meet in a lock-up, where they've been wrongfully detained. Seeking revenge, they make the perfect plan to rob the very bank where police department's salaries are deposited","['Crime', 'Thriller', 'Action']",[],"['Amitabh Bachchan', 'Sanjay Dutt', 'Suniel Shetty', 'Mahesh Manjrekar', 'Kumar Gaurav', 'Lucky Ali', 'JF Davis', 'Gulshan Grover', 'Malaika Arora', 'Rati Agnihotri']",Sanjay Gupta,2002-12-20,152,2.1386,5.34,47,0,0,['White Feather Films'],['India'],['Hindi'],/ekNwKxMMXy5pWauS9FqnuzhXAE9.jpg,Six honest intentions. One perfect betrayal.,False
1145110,King,King,hi,"Mentor and disciple embark on a perilous journey, pushing their survival skills to the limit against overwhelming odds and unforgiving environments.","['Action', 'Thriller']",[],"['Shah Rukh Khan', 'Suhana Khan', 'Deepika Padukone', 'Abhishek Bachchan', 'Jackie Shroff', 'Anil Kapoor', 'Rani Mukerji', 'Raghav Juyal', 'Arshad Warsi', 'Abhay Verma']",Siddharth Anand,2026-12-24,0,2.2018,0.0,0,0,0,"['Red Chillies Entertainment', 'Marflix Pictures']",['India'],['Hindi'],/74fHULlTBMGGLusfFBVAkMAZbce.jpg,Remember There Is Only One KING,False
31524,Sarfarosh,सरफरोश,hi,"When terrorists kill a cop's brother and disable his father, he fights back against the smuggling of guns and drugs which plagues his country.","['Action', 'Drama']",[],"['Aamir Khan', 'Naseeruddin Shah', 'Sonali Bendre', 'Mukesh Rishi', 'Akash Khurana', 'Smita Jaykar', 'Akhilendra Mishra', 'Makrand Deshpande', 'Manoj Joshi', 'Pradeep Ram Singh Rawat']",John Mathew Matthan,1999-04-30,174,1.5109,6.796,103,8500000,9100000,['Cinematt Pictures Pvt Ltd'],['India'],['Hindi'],/i6XJCzajVcnfh5ljAn7AGub5vih.jpg,A Reason To Live,False
538858,Tumbbad,तुम्बाड,hi,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.","['Fantasy', 'Horror']","['husband wife relationship', 'independence', 'village', 'greed', 'india', 'evil', 'wheat', 'hindu mythology', 'cursed', 'father son relationship', 'suspenseful', 'horrified']","['Sohum Shah', 'Mohammad Samad', 'Harsh K.', 'Jyoti Malshe', 'Dhundiraj Prabhakar Jogalekar', 'Rudra Soni', 'Madhav Hari Joshi', 'Piyush Kaushik', 'Anita Date-Kelkar', 'Deepak Damle']",Rahi Anil Barve,2018-10-12,113,2.1883,7.569,319,0,0,"['Filmgate Films', 'Film i Väst', 'Sohum Shah FIlms', 'Colour Yellow Productions', 'Eros International']","['India', 'Sweden']","['English', 'Hindi', 'Marathi']",/tk1h0lXd0WkrVo4BC36sOO3gi9P.jpg,A Tale of Greed Beyond Fear.,False
1201012,Dhoom Dhaam,धूम धाम,hi,"On their wedding night, an oddball couple is thrust into a chaotic chase, dodging goons and cops in a frenzied hunt for the mysterious ""Charlie.""",['Comedy'],[],"['Yami Gautam Dhar', 'Pratik Gandhi', 'Eijaz Khan', 'Pavitra Sarkar', 'Mukul Chadda', 'Prateik Smita Patil', 'Kavin Dave', 'Garima Yajnik', 'Neelu Kohli', 'Nimisha Vakharia']",Rishab Seth,2025-02-13,109,2.1538,6.877,73,0,0,"['B62 Studios', 'Jio Studios']",['India'],['Hindi'],/2E7me3rPi8HqaeheuD86YlpNX6k.jpg,Dulha. Dulhan. Danger.,False
1407523,Tu Meri Main Tera Main Tera Tu Meri,तू मेरी मैं तेरा मैं तेरा तू मेरी,hi,"When a carefree NRI wedding planner and a headstrong novelist collide during a wild summer in Croatia, sparks fly in ways neither expected. What begins as playful clashes soon transforms into something deeper – only to be tested when love, family, and tradition pull them in opposite directions.","['Romance', 'Comedy']",[],"['Kartik Aaryan', 'Ananya Panday', 'Neena Gupta', 'Jackie Shroff', 'Chandni Bhabhda', 'Tiku Talsania', 'Sapna Sand', 'Gaurav Pandey', 'Grusha Kapoor', 'Lokesh Mittal']",Sameer Vidwans,2025-12-24,144,1.8843,4.083,12,0,0,"['Dharma Productions', 'Namah Pictures']",['India'],['Hindi'],/uLO7ByOKZbRmA4r9ONEHWHZ6HIX.jpg,Sometimes love lasts forever; but how long can you wait for your love?,False
